  0.00			 -0.50		 -0.00		348.00
  0.00			 -0.50		 -0.00		348.50
  0.00			 -0.50		 -0.00		349.00
  0.00			 -0.45		 -0.00		349.50
  0.00			 -0.40		 -0.00		350.00
  0.00			 -0.35		 -0.00		350.50
  0.00			 -0.30		 -0.00		351.00
  0.00			 -0.30		 -0.00		351.50
  0.00			 -0.30		 -0.00		352.00
  0.00			 -0.25		 -0.00		352.50
  0.00			 -0.20		 -0.00		353.00
  0.00			 -0.20		 -0.00		353.50
  0.00			 -0.20		 -0.00		354.00
  0.00			 -0.15		 -0.00		354.50
  0.00			 -0.10		 -0.00		355.00
  0.00			 -0.10		 -0.00		355.50
  0.00			 -0.10		 -0.00		356.00
  0.00			 -0.10		 -0.00		356.50
  0.00			 -0.10		 -0.00		357.00
  0.00			 -0.10		 -0.00		357.50
  0.00			 -0.10		 -0.00		358.00
  0.00			 -0.10		 -0.00		358.50
  0.00			 -0.10		 -0.00		359.00
  0.00			 -0.00		 -0.00		359.50
  0.00			 -0.00		 -0.00		360.00
